station_id,place_name,province,latitude,longitude,country,api_source,alternative_name,timezone
04279,"Kangiqsualujjuaq, QC",QC,58.668433,-65.948088,Canada,CHS,,America/Toronto
04294,"Rivière Koksoak est, QC",QC,58.524967,-68.149917,Canada,CHS,Koksoak #1,America/Toronto
04295,"Rivière Koksoak, QC",QC,58.527251,-68.193244,Canada,CHS,Koksoak River Entrance,America/Toronto
04296,"The Narrows, QC",QC,58.39675,-68.212194,Canada,CHS,Koksoak #2,America/Toronto
04297,"Île Mackays, QC",QC,58.26045,-68.266283,Canada,CHS,"Ile Mackays, Koksoak #3, MacKay's Island",America/Toronto
04298,"Kuujjuaq, QC",QC,58.1,-68.316667,Canada,CHS,"Fort Chimo, Koksoak #4, Little Elbow Island",America/Toronto
04315,"Tasiujaq, QC",QC,58.733333,-69.833333,Canada,CHS,"Leaf Basin, LEAF BASIN, Lac Aux Feuilles",America/Toronto
04325,"Hopes Advance Bay, QC",QC,59.332569,-69.692256,Canada,CHS,,America/Toronto
04335,"Agvik Island, NU",NU,60.016667,-69.7,Canada,CHS,"Payne Bay, Payne Bay",America/Toronto
04340,"Île Pikiyulik, QC",QC,59.996728,-69.913881,Canada,CHS,"Ile Pikiulik, Ile Pikiulik, Pikiyulik Island",America/Toronto
04345,"Île Basking, QC",QC,59.98833,-70.07917,Canada,CHS,"Ile Basking, Basking Island, Ile Basking",America/Toronto
04379,"Quaqtaq, QC",QC,61.047083,-69.669944,Canada,CHS,"Koartac, Koartac",America/Iqaluit
04380,"Diana Bay, QC",QC,60.866667,-70.066667,Canada,CHS,"Quaqtaq, Quaqtaq",America/Toronto
04400,"Stupart Bay, QC",QC,61.583333,-71.533333,Canada,CHS,,America/Toronto
04415,"Doctor Island, QC",QC,61.680556,-71.568333,Canada,CHS,,America/Iqaluit
04425,"Kangiqsujuaq, QC",QC,61.6061,-71.961358,Canada,CHS,"Baie Wakeham, Baie Wakeham, Wakeham Bay",America/Iqaluit
04435,"Douglas Harbour, QC",QC,61.878667,-72.6802,Canada,CHS,"Havre Douglas, Havre Douglas",America/Iqaluit
04460,"Deception Bay, QC",QC,62.147762,-74.694494,Canada,CHS,"Baie Deception, Baie Deception",America/Iqaluit
04470,"Salluit, QC",QC,62.216667,-75.65,Canada,CHS,"Sugluk, Salluit, Sugluk, Saglouc",America/Iqaluit
04480,"Digges Harbour, NU",NU,62.561361,-77.869833,Canada,CHS,,America/Iqaluit
04490,"Port De Laperriere, NU",NU,62.566667,-78.066667,Canada,CHS,,America/Iqaluit
04500,"Port De Boucherville, NU",NU,63.166667,-77.583333,Canada,CHS,,America/Iqaluit
04538,"Akulivik, QC",QC,60.801507,-78.219061,Canada,CHS,,America/Iqaluit
04548,"North Kopak Island, NU",NU,60.003637,-77.733327,Canada,CHS,"North Kopac Island , North Kopac Island",America/Iqaluit
04550,"Povungnituk, QC",QC,60.0325,-77.279167,Canada,CHS,,America/Iqaluit
04575,"Inukjuak, QC",QC,58.445883,-78.101725,Canada,CHS,"Port Harrison, Inoucdjouac, Port Harrison, Inoucdjouac",America/Iqaluit
04597,"Gillies Island, NU",NU,56.549195,-76.640285,Canada,CHS,,America/Iqaluit
04600,"Tukarak Island, NU",NU,56.316667,-78.833333,Canada,CHS,,America/Iqaluit
04604,"Belanger Island, NU",NU,56.132021,-76.707148,Canada,CHS,,America/Iqaluit
04610,"Innetalling Island, NU",NU,55.9,-79.066667,Canada,CHS,,America/Iqaluit
04620,"Flaherty Island, NU",NU,55.9,-79.616667,Canada,CHS,,America/Iqaluit
04628,"Sanikiluaq, NU",NU,56.624722,-79.224555,Canada,CHS,"Eskimo Harbour, Eskimo Harbour, Renouf Island",America/Iqaluit
04645,"Kuujjuarapik, QC",QC,55.266667,-77.766667,Canada,CHS,"Great Whale, Poste-de-la-Baleine, POSTE-DE-LA-BALEINE, GREAT WHALE",America/Toronto
04648,"Bear Island, NU",NU,55.1,-78.35,Canada,CHS,,America/Iqaluit
04655,"Long Island, NU",NU,54.766667,-79.733333,Canada,CHS,"Pointe Louis-XIV, POINTE LOUIS-XIV",America/Iqaluit
04662,"Roggan River, QC",QC,54.390764,-79.492806,Canada,CHS,,America/Iqaluit
04680,"La Grande Riviere , QC",QC,53.85,-79.15,Canada,CHS,"Fort George River, Loon Point, Fort George River, Loon Point",America/Iqaluit
04681,"Loon Island, NU",NU,53.814656,-79.170782,Canada,CHS,,America/Iqaluit
04688,"Hook Island, NU",NU,53.435327,-79.122359,Canada,CHS,,America/Iqaluit
04710,"Eastmain River, QC",QC,52.231944,-78.559777,Canada,CHS,,America/Toronto
04720,"Strutton Islands, NU",NU,52.083333,-78.95,Canada,CHS,,America/Iqaluit
04730,"Charlton Island, NU",NU,51.966667,-79.3,Canada,CHS,,America/Iqaluit
04740,"Stag Island, QC",QC,51.633333,-79.033333,Canada,CHS,,America/Iqaluit
04780,"Sand Head, ON",ON,51.416667,-80.35,Canada,CHS,,America/Iqaluit
04790,"Ship Sands Island, ON",ON,51.333333,-80.433333,Canada,CHS,,America/Toronto
04800,"Nicholson Creek, ON",ON,51.3,-80.566667,Canada,CHS,,America/Toronto
04810,"Moosonee, ON",ON,51.283333,-80.633333,Canada,CHS,Moosonee Gov't Wharf,America/Toronto
04840,"Fort Albany, ON",ON,52.218889,-81.635556,Canada,CHS,,America/Toronto
04880,"Bear Island, NU",NU,54.353333,-81.083333,Canada,CHS,,America/Iqaluit
04920,"Winisk, ON",ON,55.283333,-85.1,Canada,CHS,,America/Toronto
04980,"Port Nelson, MB",MB,57.0,-92.5,Canada,CHS,"Nelson, Nelson",America/Winnipeg
05010,"Churchill, MB",MB,58.773429,-94.1919,Canada,CHS,,America/Winnipeg
05040,"Arviat, NU",NU,61.110005,-94.063663,Canada,CHS,"Eskimo Point, ESKIMO POINT",America/Rankin_Inlet
05055,"Whale Cove, NU",NU,62.166667,-92.566667,Canada,CHS,,America/Rankin_Inlet
05070,"Marble Island, NU",NU,62.683333,-91.2,Canada,CHS,,America/Rankin_Inlet
05090,"Panorama Island, NU",NU,62.79141,-92.094102,Canada,CHS,,America/Rankin_Inlet
05100,"Rankin Inlet, NU",NU,62.816667,-92.066667,Canada,CHS,,America/Rankin_Inlet
05140,"Chesterfield Inlet, NU",NU,63.329917,-90.684583,Canada,CHS,,America/Rankin_Inlet
05141,"Akreavenek Island, NU",NU,63.417306,-90.6665,Canada,CHS,Sandpiper Island,America/Rankin_Inlet
05159,"Norton Island, NU",NU,64.0,-94.216667,Canada,CHS,,America/Rankin_Inlet
05160,"Chesterfield Narrows, NU",NU,63.991528,-94.302611,Canada,CHS,Ice Cutter Point,America/Rankin_Inlet
05161,"Schooner Cove, NU",NU,63.989217,-94.2686,Canada,CHS,,America/Rankin_Inlet
05180,"Coral Harbour, NU",NU,64.130451,-83.261479,Canada,CHS,,America/Atikokan
05190,"Cape Dobbs, NU",NU,65.10061,-86.963472,Canada,CHS,,America/Rankin_Inlet
05193,"Paliak Islands, NU",NU,65.386722,-89.045389,Canada,CHS,,America/Rankin_Inlet
05195,"Bennett Bay, NU",NU,65.875333,-89.528639,Canada,CHS,,America/Rankin_Inlet
05200,"Naujaat, NU",NU,66.519333,-86.307472,Canada,CHS,Repulse Bay,America/Rankin_Inlet
05275,"Sanirajak, NU",NU,68.75,-81.216667,Canada,CHS,Hall Beach,America/Iqaluit
05295,"Igloolik, NU",NU,69.346283,-81.729617,Canada,CHS,,America/Iqaluit
05310,"Sevigny Point, NU",NU,69.783333,-82.116667,Canada,CHS,,America/Iqaluit
05330,"Purfur Cove, NU",NU,69.836361,-84.254,Canada,CHS,,America/Iqaluit
05350,"Entrance Island, NU",NU,69.9,-85.6,Canada,CHS,,America/Rankin_Inlet
05358,"Needle Cove, NU",NU,69.090317,-79.112332,Canada,CHS,,America/Iqaluit
05430,"Dundas Harbour, NU",NU,74.52,-82.43,Canada,CHS,,America/Iqaluit
05490,"Rigby Bay, NU",NU,74.556667,-90.165667,Canada,CHS,,America/Rankin_Inlet
05500,"Radstock Bay, NU",NU,74.706667,-91.03,Canada,CHS,,America/Rankin_Inlet
05510,"Beechey Island, NU",NU,74.716667,-91.9,Canada,CHS,,America/Rankin_Inlet
05560,"Resolute, NU",NU,74.655667,-94.875833,Canada,CHS,,America/Resolute
05600,"Cape Capel, NU",NU,75.031944,-98.083333,Canada,CHS,,America/Rankin_Inlet
05615,"Hamilton Island, NU",NU,74.191667,-99.16,Canada,CHS,,America/Rankin_Inlet
05643,"Natkusiak Peninsula, NT",NT,73.016667,-110.466667,Canada,CHS,,America/Edmonton
05645,"Winter Harbour, NU",NU,74.783333,-110.8,Canada,CHS,"WINTER HARBOUR, N.W.T.",America/Edmonton
05650,"Peel Point, NT",NT,73.266667,-115.183333,Canada,CHS,,America/Edmonton
05790,"Koluktoo Bay, NU",NU,72.106564,-80.74431,Canada,CHS,"Navy Board Inlet, NAVY BOARD INLET",America/Iqaluit
05795,"Pisiktarfik Island, NU",NU,72.576306,-80.35275,Canada,CHS,,America/Iqaluit
05800,"Pond Inlet, NU",NU,72.7,-77.966667,Canada,CHS,POND INLET (SITE),America/Iqaluit
05860,"Strathcona Sound, NU",NU,73.069722,-84.548333,Canada,CHS,,America/Iqaluit
05865,"Arctic Bay, NU",NU,72.99271,-85.0619,Canada,CHS,,America/Rankin_Inlet
05905,"Port Leopold, NU",NU,73.833333,-90.333333,Canada,CHS,,America/Rankin_Inlet
05906,"Whaler Point, NU",NU,73.816666,-90.283333,Canada,CHS,,America/Rankin_Inlet
05912,"Port Bowen, NU",NU,73.28,-89.041667,Canada,CHS,,America/Rankin_Inlet
05917,"Bellot Strait East, NU",NU,72.016666,-94.333333,Canada,CHS,,America/Cambridge_Bay
05918,"Fury Point, NU",NU,72.900002,-91.783333,Canada,CHS,,America/Rankin_Inlet
05930,"Fort Ross, NU",NU,72.00802,-94.2165,Canada,CHS,,America/Cambridge_Bay
05935,"Cape Kater, NU",NU,71.966666,-90.066666,Canada,CHS,,America/Rankin_Inlet
05940,"Cape Augherston, NU",NU,71.3735,-93.01,Canada,CHS,,America/Cambridge_Bay
05948,"Lavoie Islands, NU",NU,71.02,-87.6085,Canada,CHS,,America/Rankin_Inlet
05960,"Martin Islands, NU",NU,70.316666,-91.666666,Canada,CHS,,America/Cambridge_Bay
05970,"Crown Prince Frederik Island, NU",NU,69.99725,-87.1,Canada,CHS,,America/Rankin_Inlet
05975,"Cape Chapman, NU",NU,69.27475,-89.24025,Canada,CHS,,America/Cambridge_Bay
05976,"Cape Berens, NU",NU,69.066666,-90.633333,Canada,CHS,,America/Cambridge_Bay
05978,"Cape Miles, NU",NU,69.333,-85.43175,Canada,CHS,,America/Rankin_Inlet
05985,"Kugaaruk, NU",NU,68.52706,-89.848803,Canada,CHS,"Pelly Bay, Pelly Bay",America/Cambridge_Bay
05990,"Cape Sibbald, NU",NU,69.333333,-85.7667,Canada,CHS,,America/Rankin_Inlet
05992,"Cape Barclay, NU",NU,68.233333,-88.133333,Canada,CHS,,America/Rankin_Inlet
05998,"Dease Peninsula, NU",NU,67.266667,-87.15,Canada,CHS,,America/Rankin_Inlet
06100,"False Strait, NU",NU,71.983333,-95.166667,Canada,CHS,,America/Cambridge_Bay
06110,"Tasmania Island, NU",NU,71.2,-96.416667,Canada,CHS,,America/Cambridge_Bay
06140,"Cape Felix, NU",NU,69.9465,-97.909639,Canada,CHS,,America/Cambridge_Bay
06144,"Oscar Bay, NU",NU,69.7798,-95.833867,Canada,CHS,,America/Cambridge_Bay
06150,"Taloyoak, NU",NU,69.529633,-93.536933,Canada,CHS,"Spence Bay, SPENCE BAY",America/Cambridge_Bay
06160,"Shepherd Bay, NU",NU,68.76667,-93.566666,Canada,CHS,,America/Cambridge_Bay
06170,"Gjoa Haven, NU",NU,68.617208,-95.888139,Canada,CHS,,America/Cambridge_Bay
06210,"Gladman Point, NU",NU,68.648444,-97.737444,Canada,CHS,,America/Cambridge_Bay
06213,"Island NE of M'Clintock Point, NU",NU,69.348617,-99.963433,Canada,CHS,Racon Island,America/Cambridge_Bay
06225,"Jenny Lind Island, NU",NU,68.653333,-101.756667,Canada,CHS,,America/Cambridge_Bay
06230,"Kean Point, NU",NU,68.955,-102.361667,Canada,CHS,"Kean Point, Victoria Island",America/Cambridge_Bay
06240,"Cambridge Bay, NU",NU,69.116667,-105.066667,Canada,CHS,,America/Cambridge_Bay
06250,"Baychimo, NU",NU,67.698,-107.9325,Canada,CHS,,America/Cambridge_Bay
06255,"Quadyuk Island, NU",NU,66.91575,-107.8125,Canada,CHS,,America/Cambridge_Bay
06284,"Austin Bay, NU",NU,68.5335,-113.300528,Canada,CHS,,America/Cambridge_Bay
06285,"Black Berry Island, NU",NU,68.240483,-113.335983,Canada,CHS,,America/Cambridge_Bay
06290,"Kugluktuk, NU",NU,67.879417,-115.217944,Canada,CHS,"Coppermine, COPPERMINE",America/Cambridge_Bay
06310,"Bernard Harbour, NU",NU,68.784,-114.7585,Canada,CHS,,America/Cambridge_Bay
06338,"Tysoe Point, NU",NU,69.616667,-120.783333,Canada,CHS,,America/Inuvik
06340,"Pearce Point, NT",NT,69.816389,-122.666667,Canada,CHS,,America/Inuvik
06350,"Paulatuk, NT",NT,69.35,-124.066667,Canada,CHS,,America/Inuvik
06360,"Cape Parry, NT",NT,70.15,-124.666667,Canada,CHS,,America/Inuvik
06367,"Franklin Bay, NT",NT,69.95,-126.916667,Canada,CHS,,America/Inuvik
06380,"Ulukhaktok, NT",NT,70.736528,-117.756278,Canada,CHS,Holman,America/Edmonton
06424,"Sachs Harbour, NT",NT,71.966667,-125.25,Canada,CHS,,America/Inuvik
06443,"Baillie Is. (South Spit), NT",NT,70.516667,-128.35,Canada,CHS,,America/Inuvik
06457,"Krubluyak Point, NT",NT,69.533333,-130.95,Canada,CHS,"Eskimo Lakes (Entrance), ESKIMO LAKES, Eskimo Lakes (Entrance)",America/Inuvik
06472,"Cape Dalhousie, NT",NT,70.266667,-129.65,Canada,CHS,,America/Inuvik
06476,"Atkinson Point, NT",NT,69.95,-131.416667,Canada,CHS,,America/Inuvik
06485,"Tuktoyaktuk, NT",NT,69.438226,-132.994402,Canada,CHS,,America/Inuvik
06495,"Hooper Island, YT",YT,69.683333,-134.833333,Canada,CHS,,America/Inuvik
06497,"Pelly Island, NT",NT,69.616667,-135.366667,Canada,CHS,,America/Inuvik
06505,"Shingle Point, YT",YT,68.933333,-137.2,Canada,CHS,,America/Whitehorse
06515,"Kay Point, YT",YT,69.283333,-138.433333,Canada,CHS,,America/Dawson
06525,"Herschel Island, YT",YT,69.570328,-138.924608,Canada,CHS,,America/Dawson
06560,"Cape Skogn, NU",NU,75.763889,-84.216111,Canada,CHS,,America/Iqaluit
06570,"Grise Fiord, NU",NU,76.41966,-83.133067,Canada,CHS,,America/Iqaluit
06580,"Bay of Woe, NU",NU,76.416667,-89.016667,Canada,CHS,"BAY OF WOE, JONES SD.",America/Rankin_Inlet
06640,"Eureka, NU",NU,79.985067,-85.908967,Canada,CHS,,America/Rankin_Inlet
06660,"Iceberg Point, NU",NU,80.416667,-86.166667,Canada,CHS,,America/Rankin_Inlet
06670,"Greely Fiord, NU",NU,80.6,-79.583333,Canada,CHS,,America/Iqaluit
06680,"Tanquary Camp, NU",NU,81.4,-76.916667,Canada,CHS,,America/Iqaluit
06704,"Kleybolte Peninsula, NU",NU,81.55,-91.55,Canada,CHS,,America/Rankin_Inlet
06730,"Disreali Fiord, NU",NU,82.883333,-73.5,Canada,CHS,,America/Iqaluit
06735,"Cape Aldrich, NU",NU,83.116667,-69.666667,Canada,CHS,,America/Iqaluit
06758,"Little Cornwallis Island, NU",NU,75.383333,-96.95,Canada,CHS,"Polaris Mine, POLARIS MINE",America/Rankin_Inlet
06765,"Airstrip Point, NU",NU,76.070241,-97.590035,Canada,CHS,"Penny Strait, PENNY STRAIT",America/Rankin_Inlet
06780,"Northumberland Sound, NU",NU,76.866667,-96.7,Canada,CHS,,America/Rankin_Inlet
06787,"Cameron Island, NU",NU,76.316666,-104.033333,Canada,CHS,,America/Cambridge_Bay
06910,"Isachsen, NU",NU,78.780055,-103.507806,Canada,CHS,,America/Cambridge_Bay
06955,"Mould Bay, NU",NU,76.283333,-119.466667,Canada,CHS,,America/Edmonton
07010,"Point No Point, BC",BC,48.3951,-123.9709,Canada,CHS,,America/Vancouver
07013,"Sheringham Point, BC",BC,48.377066,-123.921166,Canada,CHS,,America/Vancouver
07020,"Sooke, BC",BC,48.3695,-123.726,Canada,CHS,,America/Vancouver
07024,"Sooke Basin, BC",BC,48.3742,-123.6818,Canada,CHS,,America/Vancouver
07030,"Becher Bay, BC",BC,48.3349,-123.6038,Canada,CHS,,America/Vancouver
07080,"Pedder Bay, BC",BC,48.3317,-123.5501,Canada,CHS,,America/Vancouver
07082,"William Head, BC",BC,48.341,-123.5369,Canada,CHS,,America/Vancouver
07109,"Esquimalt Harbour, BC",BC,48.440433,-123.449833,Canada,CHS,,America/Vancouver
07110,"Esquimalt Government  Hbr., BC",BC,48.432166,-123.438533,Canada,CHS,,America/Vancouver
07115,"Clover Point, BC",BC,48.403816,-123.3486,Canada,CHS,,America/Vancouver
07120,"Victoria Harbour, BC",BC,48.424363,-123.370828,Canada,CHS,,America/Vancouver
07121,"Selkirk Water, BC",BC,48.439277,-123.379472,Canada,CHS,,America/Vancouver
07122,"Gorge at Aaron Point, BC",BC,48.4444,-123.3952,Canada,CHS,,America/Vancouver
07123,"Gorge at Tillicum, BC",BC,48.44775,-123.403583,Canada,CHS,,America/Vancouver
07124,"Gorge at Craigflower, BC",BC,48.4509,-123.4215,Canada,CHS,,America/Vancouver
07125,"Portage Inlet, BC",BC,48.4571,-123.4166,Canada,CHS,,America/Vancouver
07130,"Oak Bay, BC",BC,48.4237,-123.3027,Canada,CHS,,America/Vancouver
07140,"Finnerty Cove, BC",BC,48.473583,-123.296083,Canada,CHS,,America/Vancouver
07255,"Saanichton Bay, BC",BC,48.5989,-123.3885,Canada,CHS,,America/Vancouver
07260,"Sidney, BC",BC,48.649216,-123.3929,Canada,CHS,,America/Vancouver
07270,"Swartz Bay, BC",BC,48.6892,-123.4108,Canada,CHS,,America/Vancouver
07277,"Patricia Bay, BC",BC,48.6536,-123.4515,Canada,CHS,,America/Vancouver
07280,"Brentwood Bay, BC",BC,48.578,-123.467,Canada,CHS,,America/Vancouver
07284,"Finlayson Arm, BC",BC,48.4966,-123.5529,Canada,CHS,,America/Vancouver
07310,"Cowichan Bay, BC",BC,48.7404,-123.6184,Canada,CHS,,America/Vancouver
07315,"Maple Bay, BC",BC,48.8157,-123.60961,Canada,CHS,,America/Vancouver
07330,"Fulford Harbour, BC",BC,48.769,-123.451,Canada,CHS,,America/Vancouver
07345,"Narvaez Bay, BC",BC,48.7743,-123.0981,Canada,CHS,,America/Vancouver
07350,"Bedwell Harbour, BC",BC,48.7478,-123.2273,Canada,CHS,,America/Vancouver
07360,"Hope Bay, BC",BC,48.8034,-123.2759,Canada,CHS,,America/Vancouver
07370,"Samuel Island, BC",BC,48.8217,-123.2084,Canada,CHS,,America/Vancouver
07407,"Ganges, BC",BC,48.8534,-123.4973,Canada,CHS,,America/Vancouver
07414,"Village Bay, BC",BC,48.8445,-123.3241,Canada,CHS,,America/Vancouver
07420,"Montague Harbour, BC",BC,48.8927,-123.3922,Canada,CHS,,America/Vancouver
07435,"North Galiano, BC",BC,48.9947,-123.5839,Canada,CHS,,America/Vancouver
07437,"Porlier Pass, BC",BC,49.0113,-123.5859,Canada,CHS,,America/Vancouver
07439,"Cardale Point, BC",BC,49.016667,-123.616667,Canada,CHS,,America/Vancouver
07445,"Degnen Bay, BC",BC,49.133333,-123.716667,Canada,CHS,,America/Vancouver
07450,"Crofton, BC",BC,48.874583,-123.643516,Canada,CHS,,America/Vancouver
07455,"Chemainus, BC",BC,48.9256,-123.7144,Canada,CHS,,America/Vancouver
07460,"Ladysmith, BC",BC,48.99895,-123.815316,Canada,CHS,,America/Vancouver
07471,"Preedy Harbour, BC",BC,48.9802,-123.6777,Canada,CHS,,America/Vancouver
07480,"Boat Harbour, BC",BC,49.09,-123.7982,Canada,CHS,,America/Vancouver
07510,"Tumbo Channel, BC",BC,48.7932,-123.1088,Canada,CHS,,America/Vancouver
07515,"Samuel Island, BC",BC,48.816667,-123.2,Canada,CHS,,America/Vancouver
07525,"Georgina Point, BC",BC,48.8725,-123.2923,Canada,CHS,,America/Vancouver
07528,"Miners Bay, BC",BC,48.85,-123.3,Canada,CHS,,America/Vancouver
07532,"Whaler Bay, BC",BC,48.883333,-123.316667,Canada,CHS,,America/Vancouver
07535,"Dionisio Point, BC",BC,49.0139,-123.5739,Canada,CHS,,America/Vancouver
07542,"Valdes Island, BC",BC,49.058,-123.62,Canada,CHS,,America/Vancouver
07550,"Silva Bay, BC",BC,49.15,-123.7,Canada,CHS,,America/Vancouver
07577,"White Rock, BC",BC,49.016667,-122.8,Canada,CHS,,America/Vancouver
07579,"Crescent Beach, BC",BC,49.033333,-122.883333,Canada,CHS,,America/Vancouver
07590,"Tsawwassen, BC",BC,49.00677,-123.12933,Canada,CHS,,America/Vancouver
07592,"Roberts Bank, BC",BC,49.015,-123.156,Canada,CHS,,America/Vancouver
07594,"Sand Heads, BC",BC,49.1052,-123.3042,Canada,CHS,,America/Vancouver
07607,"Steveston, BC",BC,49.1245,-123.1922,Canada,CHS,,America/Vancouver
07609,"Deas Basin, BC",BC,49.1239,-123.083419,Canada,CHS,,America/Vancouver
07610,"Woodward's Landing, BC",BC,49.1251,-123.0754,Canada,CHS,,America/Vancouver
07654,"New Westminster, BC",BC,49.2,-122.91,Canada,CHS,,America/Vancouver
07707,"Kitsilano, BC",BC,49.276583,-123.13936,Canada,CHS,,America/Vancouver
07710,"False Creek, BC",BC,49.271,-123.12,Canada,CHS,,America/Vancouver
07724,"Calamity Point, BC",BC,49.31257,-123.127678,Canada,CHS,,America/Vancouver
07735,"Vancouver, BC",BC,49.2863,-123.0997,Canada,CHS,,America/Vancouver
07755,"Port Moody, BC",BC,49.2877,-122.86583,Canada,CHS,,America/Vancouver
07765,"Deep Cove, BC",BC,49.32683,-122.9485,Canada,CHS,,America/Vancouver
07774,"Indian Arm Head, BC",BC,49.4618,-122.8861,Canada,CHS,,America/Vancouver
07780,"Ambleside, BC",BC,49.32577,-123.15458,Canada,CHS,,America/Vancouver
07786,"Sandy Cove, BC",BC,49.3405,-123.2319,Canada,CHS,"West Vancouver Laboratories, Ettershank Cove",America/Vancouver
07795,"Point Atkinson, BC",BC,49.3375,-123.253583,Canada,CHS,Caulfeild Cove,America/Vancouver
07803,"Port Mellon, BC",BC,49.519233,-123.485311,Canada,CHS,,America/Vancouver
07808,"Darrell Bay, BC",BC,49.669,-123.169,Canada,CHS,,America/Vancouver
07811,"Squamish Inner, BC",BC,49.695,-123.155,Canada,CHS,,America/Vancouver
07820,"Gibsons, BC",BC,49.402,-123.505,Canada,CHS,,America/Vancouver
07824,"Roberts Creek, BC",BC,49.419,-123.642,Canada,CHS,,America/Vancouver
07830,"Halfmoon Bay, BC",BC,49.511,-123.912,Canada,CHS,,America/Vancouver
07836,"Irvines Landing, BC",BC,49.633,-124.058,Canada,CHS,,America/Vancouver
07837,"ḵalpilin, BC",BC,49.633,-124.032,Canada,CHS,Pender Harbour,America/Vancouver
07842,"Egmont, BC",BC,49.749,-123.93,Canada,CHS,,America/Vancouver
07843,"Boom Islet, BC",BC,49.745223,-123.903803,Canada,CHS,,America/Vancouver
07847,"Storm Bay, BC",BC,49.662,-123.826,Canada,CHS,,America/Vancouver
07852,"Porpoise Bay, BC",BC,49.482,-123.759,Canada,CHS,,America/Vancouver
07860,"Malibu Islet, BC",BC,50.163,-123.85,Canada,CHS,,America/Vancouver
07865,"Blind Bay, BC",BC,49.716,-124.179,Canada,CHS,"Ballet Bay, Ballet Bay",America/Vancouver
07868,"Saltery Bay, BC",BC,49.783333,-124.183333,Canada,CHS,,America/Vancouver
07875,"Blubber Bay, BC",BC,49.8,-124.616667,Canada,CHS,,America/Vancouver
07880,"Powell River, BC",BC,49.866667,-124.55,Canada,CHS,,America/Vancouver
07885,"Lund, BC",BC,49.983333,-124.766667,Canada,CHS,,America/Vancouver
07892,"Twin Islands, BC",BC,50.03,-124.93,Canada,CHS,,America/Vancouver
07895,"Mitlenatch, BC",BC,49.95,-124.998,Canada,CHS,,America/Vancouver
07913,"Harmac, BC",BC,49.14,-123.846,Canada,CHS,,America/Vancouver
07917,"Nanaimo Harbour, BC",BC,49.1628,-123.9235,Canada,CHS,Port of Nanaimo,America/Vancouver
07930,"Nanoose Bay, BC",BC,49.25,-124.17,Canada,CHS,"Nanoose Harbour, B.C., Nanoose Harbour, B.C.",America/Vancouver
07935,"Winchelsea Island, BC",BC,49.3,-124.086,Canada,CHS,,America/Vancouver
07938,"Northwest Bay, BC",BC,49.303,-124.202,Canada,CHS,,America/Vancouver
07940,"French Creek, BC",BC,49.349604,-124.358817,Canada,CHS,,America/Vancouver
07953,"Hornby Island, BC",BC,49.49623,-124.676,Canada,CHS,"Ford Cove, B.C.",America/Vancouver
07955,"Denman Island, BC",BC,49.53448,-124.8209,Canada,CHS,,America/Vancouver
07965,"Comox, BC",BC,49.67,-124.928,Canada,CHS,,America/Vancouver
07982,"False Bay, BC",BC,49.483,-124.35,Canada,CHS,,America/Vancouver
07985,"Skerry Bay, BC",BC,49.5,-124.237,Canada,CHS,,America/Vancouver
07990,"Welcome Bay, BC",BC,49.7,-124.55,Canada,CHS,,America/Vancouver
07993,"Little River, BC",BC,49.741,-124.923,Canada,CHS,,America/Vancouver
08006,"Okeover Inlet, BC",BC,49.98,-124.7,Canada,CHS,,America/Vancouver
08008,"Prideaux Haven, BC",BC,50.15,-124.67,Canada,CHS,,America/Vancouver
08015,"Channel Island, BC",BC,50.316667,-124.75,Canada,CHS,,America/Vancouver
08025,"Redonda Bay, BC",BC,50.2604833,-124.95532,Canada,CHS,,America/Vancouver
08035,"Heriot Bay, BC",BC,50.1,-125.2,Canada,CHS,,America/Vancouver
08037,"Gorge Harbour, BC",BC,50.092,-124.989,Canada,CHS,,America/Vancouver
08038,"Whaletown, BC",BC,50.108,-125.052,Canada,CHS,,America/Vancouver
08045,"Surge Narrows, BC",BC,50.22719,-125.112,Canada,CHS,,America/Vancouver
08050,"Octopus Islands, BC",BC,50.282,-125.224,Canada,CHS,,America/Vancouver
08055,"Florence Cove, BC",BC,50.313,-125.165,Canada,CHS,,America/Vancouver
08060,"Big Bay, Stuart Island, BC",BC,50.393,-125.13525,Canada,CHS,,America/Vancouver
08065,"Orford Bay, BC",BC,50.597969,-124.864385,Canada,CHS,,America/Vancouver
08069,"Waddington Harbour, BC",BC,50.873,-124.873,Canada,CHS,,America/Vancouver
08074,"Campbell River, BC",BC,50.042,-125.247,Canada,CHS,,America/Vancouver
08079,"Quathiaski Cove, BC",BC,50.047,-125.218,Canada,CHS,,America/Vancouver
08082,"Gowlland Hbr., BC",BC,50.065,-125.217,Canada,CHS,,America/Vancouver
08087,"Duncan Bay, BC",BC,50.076,-125.301,Canada,CHS,,America/Vancouver
08095,"Bloedel - Menzies Bay, BC",BC,50.118,-125.381,Canada,CHS,,America/Vancouver
08105,"Seymour Narrows, BC",BC,50.135,-125.346,Canada,CHS,,America/Vancouver
08110,"Brown Bay, BC",BC,50.162,-125.375,Canada,CHS,,America/Vancouver
08120,"Owen Bay, BC",BC,50.31045,-125.22343,Canada,CHS,,America/Vancouver
08135,"Mermaid Bay, BC",BC,50.404,-125.1854,Canada,CHS,,America/Vancouver
08142,"Thurlow Point, BC",BC,50.42016,-125.32823,Canada,CHS,,America/Vancouver
08145,"Shoal Bay, BC",BC,50.46,-125.361,Canada,CHS,,America/Vancouver
